Date;Close
05/09/2017;4597.120117
06/09/2017;4599.879883
07/09/2017;4228.75
08/09/2017;4226.060059
09/09/2017;4122.939941
10/09/2017;4161.27002
11/09/2017;4130.810059
12/09/2017;3882.590088
13/09/2017;3154.949951
14/09/2017;3637.52002
15/09/2017;3625.040039
16/09/2017;3582.879883
17/09/2017;4065.199951
18/09/2017;3924.969971
19/09/2017;3905.949951
20/09/2017;3631.040039
21/09/2017;3630.699951
22/09/2017;3792.399902
23/09/2017;3682.840088
24/09/2017;3926.070068
25/09/2017;3892.350098
26/09/2017;4200.669922
27/09/2017;4174.72998
28/09/2017;4163.069824
29/09/2017;4338.709961
30/09/2017;4403.740234
01/10/2017;4409.319824
02/10/2017;4317.47998
03/10/2017;4229.359863
04/10/2017;4328.410156
05/10/2017;4370.810059
06/10/2017;4426.890137
07/10/2017;4610.47998
08/10/2017;4772.02002
09/10/2017;4781.990234
10/10/2017;4826.47998
11/10/2017;5446.910156
12/10/2017;5647.209961
13/10/2017;5831.790039
14/10/2017;5678.189941
15/10/2017;5725.589844
16/10/2017;5605.509766
17/10/2017;5590.689941
18/10/2017;5708.52002
19/10/2017;6011.450195
20/10/2017;6031.600098
21/10/2017;6008.419922
22/10/2017;5930.319824
23/10/2017;5526.640137
24/10/2017;5750.799805
25/10/2017;5904.830078
26/10/2017;5780.899902
27/10/2017;5753.089844
28/10/2017;6153.850098
30/10/2017;6130.529785
31/10/2017;6468.399902
01/11/2017;6767.310059
02/11/2017;7078.5
03/11/2017;7207.759766
04/11/2017;7379.950195
05/11/2017;7407.410156
06/11/2017;7022.759766
07/11/2017;7144.379883
08/11/2017;7459.689941
09/11/2017;7143.580078
10/11/2017;6618.140137
11/11/2017;6357.600098
12/11/2017;5950.069824
13/11/2017;6559.490234
14/11/2017;6635.75
15/11/2017;7315.540039
16/11/2017;7871.689941
17/11/2017;7708.990234
18/11/2017;7790.149902
19/11/2017;8036.490234
20/11/2017;8200.639648
21/11/2017;8071.259766
22/11/2017;8253.549805
23/11/2017;8038.77002
24/11/2017;8253.69043
25/11/2017;8790.919922
26/11/2017;9330.549805
27/11/2017;9818.349609
28/11/2017;10058.7998
29/11/2017;9888.610352
30/11/2017;10233.59961
01/12/2017;10975.59961
02/12/2017;11074.59961
03/12/2017;11323.2002
04/12/2017;11657.2002
05/12/2017;11916.7002
06/12/2017;14291.5
07/12/2017;17899.69922
08/12/2017;16569.40039
09/12/2017;15178.2002
10/12/2017;15455.40039
11/12/2017;16936.80078
12/12/2017;17415.40039
13/12/2017;16408.19922
14/12/2017;16564
15/12/2017;17706.90039
16/12/2017;19497.40039
17/12/2017;19140.80078
18/12/2017;19114.19922
19/12/2017;17776.69922
20/12/2017;16624.59961
21/12/2017;15802.90039
22/12/2017;13831.7998
23/12/2017;14699.2002
24/12/2017;13925.7998
25/12/2017;14026.59961
26/12/2017;16099.7998
27/12/2017;15838.5
28/12/2017;14606.5
29/12/2017;14656.2002
30/12/2017;12952.2002
31/12/2017;14156.40039
01/01/2018;13657.2002
02/01/2018;14982.09961
03/01/2018;15201
04/01/2018;15599.2002
05/01/2018;17429.5
06/01/2018;17527
07/01/2018;16477.59961
08/01/2018;15170.09961
09/01/2018;14595.40039
10/01/2018;14973.2998
11/01/2018;13405.7998
12/01/2018;13980.59961
13/01/2018;14360.2002
14/01/2018;13772
15/01/2018;13819.7998
16/01/2018;11490.5
17/01/2018;11188.59961
18/01/2018;11474.90039
19/01/2018;11607.40039
20/01/2018;12899.2002
21/01/2018;11600.09961
22/01/2018;10931.40039
23/01/2018;10868.40039
24/01/2018;11359.40039
25/01/2018;11259.40039
26/01/2018;11171.40039
27/01/2018;11440.7002
28/01/2018;11786.2998
29/01/2018;11296.40039
30/01/2018;10106.2998
31/01/2018;10221.09961
01/02/2018;9170.540039
02/02/2018;8830.75
03/02/2018;9174.910156
04/02/2018;8277.009766
05/02/2018;6955.27002
06/02/2018;7754
07/02/2018;7621.299805
08/02/2018;8265.589844
09/02/2018;8736.980469
10/02/2018;8621.900391
11/02/2018;8129.970215
12/02/2018;8926.570313
13/02/2018;8598.30957
14/02/2018;9494.629883
15/02/2018;10166.40039
16/02/2018;10233.90039
17/02/2018;11112.7002
18/02/2018;10551.7998
19/02/2018;11225.2998
20/02/2018;11403.7002
21/02/2018;10690.40039
22/02/2018;10005
23/02/2018;10301.09961
24/02/2018;9813.070313
25/02/2018;9664.730469
26/02/2018;10366.7002
27/02/2018;10725.59961
28/02/2018;10397.90039
01/03/2018;10951
02/03/2018;11086.40039
03/03/2018;11489.7002
04/03/2018;11512.59961
05/03/2018;11573.2998
06/03/2018;10779.90039
07/03/2018;9965.570313
08/03/2018;9395.009766
09/03/2018;9337.549805
10/03/2018;8866
11/03/2018;9578.629883
12/03/2018;9205.120117
13/03/2018;9194.849609
14/03/2018;8269.80957
15/03/2018;8300.860352
16/03/2018;8338.349609
17/03/2018;7916.879883
18/03/2018;8223.679688
19/03/2018;8630.650391
20/03/2018;8913.469727
21/03/2018;8929.280273
22/03/2018;8728.469727
23/03/2018;8879.620117
24/03/2018;8668.120117
25/03/2018;8209.400391
25/03/2018;8495.780273
26/03/2018;7833.040039
27/03/2018;7954.47998
28/03/2018;7165.700195
29/03/2018;6890.52002
30/03/2018;6973.529785
31/03/2018;6844.22998
01/04/2018;7083.799805
02/04/2018;7456.109863
03/04/2018;6853.839844
04/04/2018;6811.470215
05/04/2018;6636.319824
06/04/2018;6911.089844
07/04/2018;7023.52002
08/04/2018;6770.72998
09/04/2018;6834.759766
10/04/2018;6968.319824
11/04/2018;7889.25
12/04/2018;7895.959961
13/04/2018;7986.240234
14/04/2018;8329.110352
15/04/2018;8058.669922
16/04/2018;7902.089844
17/04/2018;8163.419922
18/04/2018;8294.30957
19/04/2018;8845.830078
20/04/2018;8895.580078
21/04/2018;8802.459961
22/04/2018;8930.879883
23/04/2018;9697.5
24/04/2018;8845.740234
25/04/2018;9281.509766
26/04/2018;8987.049805
27/04/2018;9348.480469
28/04/2018;9419.080078
29/04/2018;9240.549805
30/04/2018;9119.009766
01/05/2018;9235.919922
02/05/2018;9743.860352
03/05/2018;9700.759766
04/05/2018;9858.150391
05/05/2018;9654.799805
06/05/2018;9373.009766
07/05/2018;9234.820313
08/05/2018;9325.179688
09/05/2018;9043.94043
10/05/2018;8441.490234
11/05/2018;8504.889648
12/05/2018;8723.94043
13/05/2018;8716.790039
14/05/2018;8510.379883
15/05/2018;8368.830078
16/05/2018;8094.319824
17/05/2018;8250.969727
18/05/2018;8247.179688
19/05/2018;8513.25
20/05/2018;8418.990234
21/05/2018;8041.779785
22/05/2018;7557.819824
23/05/2018;7587.339844
24/05/2018;7480.140137
25/05/2018;7355.879883
26/05/2018;7368.220215
27/05/2018;7135.990234
28/05/2018;7472.589844
29/05/2018;7406.52002
30/05/2018;7494.169922
31/05/2018;7541.450195
01/06/2018;7643.450195
02/06/2018;7720.25
03/06/2018;7514.470215
04/06/2018;7633.759766
05/06/2018;7653.97998
06/06/2018;7678.240234
07/06/2018;7624.919922
08/06/2018;7531.97998
09/06/2018;6786.02002
10/06/2018;6906.919922
11/06/2018;6582.359863
12/06/2018;6349.899902
13/06/2018;6675.350098
14/06/2018;6456.580078
15/06/2018;6550.160156
16/06/2018;6499.27002
17/06/2018;6734.819824
18/06/2018;6769.939941
19/06/2018;6776.549805
20/06/2018;6729.740234
21/06/2018;6083.689941
22/06/2018;6162.47998
23/06/2018;6173.22998
24/06/2018;6249.180176
25/06/2018;6093.669922
26/06/2018;6157.129883
27/06/2018;5903.439941
28/06/2018;6218.299805
29/06/2018;6404
30/06/2018;6385.819824
01/07/2018;6614.180176
02/07/2018;6529.589844
03/07/2018;6597.549805
04/07/2018;6639.140137
05/07/2018;6673.5
06/07/2018;6856.930176
07/07/2018;6773.879883
08/07/2018;6741.75
09/07/2018;6329.950195
10/07/2018;6394.709961
11/07/2018;6228.810059
12/07/2018;6238.049805
13/07/2018;6276.120117
14/07/2018;6359.640137
15/07/2018;6741.75
16/07/2018;7321.040039
17/07/2018;7370.779785
18/07/2018;7466.859863
19/07/2018;7354.129883
20/07/2018;7419.290039
21/07/2018;7418.490234
22/07/2018;7711.109863
23/07/2018;8424.269531
24/07/2018;8181.390137
25/07/2018;7951.580078
26/07/2018;8165.009766
27/07/2018;8192.150391
28/07/2018;8218.459961
29/07/2018;8180.47998
30/07/2018;7780.439941
31/07/2018;7624.910156
01/08/2018;7567.149902
02/08/2018;7434.390137
03/08/2018;7032.850098
04/08/2018;7068.47998
05/08/2018;6951.799805
06/08/2018;6753.120117
07/08/2018;6305.799805
08/08/2018;6568.22998
09/08/2018;6184.709961
10/08/2018;6295.72998
11/08/2018;6322.689941
12/08/2018;6297.569824
13/08/2018;6199.709961
14/08/2018;6308.52002
15/08/2018;6334.72998
16/08/2018;6580.629883
17/08/2018;6423.759766
18/08/2018;6506.069824
19/08/2018;6308.529785
20/08/2018;6488.759766
21/08/2018;6376.709961
22/08/2018;6534.879883
23/08/2018;6719.959961
24/08/2018;6763.189941
25/08/2018;6707.259766
26/08/2018;6884.640137
27/08/2018;7096.279785
28/08/2018;7047.160156
29/08/2018;6978.22998
30/08/2018;7037.580078
31/08/2018;7193.25
01/09/2018;7272.720215
02/09/2018;7260.060059
03/09/2018;7361.660156
04/09/2018;6792.830078
05/09/2018;6529.169922
06/09/2018;6467.069824
07/09/2018;6225.97998
08/09/2018;6300.859863
09/09/2018;6329.700195
10/09/2018;6321.200195
11/09/2018;6351.799805
12/09/2018;6517.310059
13/09/2018;6512.709961
14/09/2018;6543.200195
15/09/2018;6517.180176
16/09/2018;6281.200195
17/09/2018;6371.299805
18/09/2018;6398.540039
19/09/2018;6519.669922
20/09/2018;6734.950195
21/09/2018;6721.97998
22/09/2018;6710.629883
23/09/2018;6595.410156
24/09/2018;6446.470215
25/09/2018;6495
26/09/2018;6676.75
27/09/2018;6644.129883
28/09/2018;6601.959961
29/09/2018;6625.560059
30/09/2018;6589.620117
01/10/2018;6556.100098
02/10/2018;6502.589844
03/10/2018;6576.689941
04/10/2018;6622.47998
05/10/2018;6588.310059
06/10/2018;6602.950195
07/10/2018;6652.22998
08/10/2018;6642.640137
09/10/2018;6585.529785
10/10/2018;6256.240234
11/10/2018;6274.580078
12/10/2018;6285.990234
13/10/2018;6290.930176
14/10/2018;6596.540039
15/10/2018;6596.109863
16/10/2018;6544.430176
17/10/2018;6476.709961
18/10/2018;6465.410156
19/10/2018;6489.189941
20/10/2018;6482.350098
21/10/2018;6487.160156
22/10/2018;6475.740234
23/10/2018;6495.839844
24/10/2018;6476.290039
25/10/2018;6474.75
26/10/2018;6480.379883
27/10/2018;6486.390137
29/10/2018;6332.629883
30/10/2018;6334.27002
31/10/2018;6317.609863
01/11/2018;6377.779785
02/11/2018;6388.439941
03/11/2018;6361.259766
04/11/2018;6376.129883
05/11/2018;6419.660156
06/11/2018;6461.009766
07/11/2018;6530.140137
08/11/2018;6453.720215
09/11/2018;6385.620117
10/11/2018;6409.220215
11/11/2018;6411.27002
12/11/2018;6371.27002
13/11/2018;6359.490234
14/11/2018;5738.350098
15/11/2018;5648.029785
16/11/2018;5575.549805
17/11/2018;5554.330078
18/11/2018;5623.540039
19/11/2018;4871.490234
20/11/2018;4451.870117
21/11/2018;4602.169922
22/11/2018;4365.939941
23/11/2018;4347.109863
24/11/2018;3880.76001
25/11/2018;4009.969971
26/11/2018;3779.129883
27/11/2018;3820.719971
28/11/2018;4257.419922
29/11/2018;4278.84668
30/11/2018;4017.268555
01/12/2018;4214.671875
02/12/2018;4139.87793
03/12/2018;3894.130859
04/12/2018;3956.893799
05/12/2018;3753.994873
06/12/2018;3521.101807
07/12/2018;3419.937256
08/12/2018;3476.114746
09/12/2018;3614.234375
10/12/2018;3502.656006
11/12/2018;3424.588135
12/12/2018;3486.950195
13/12/2018;3313.677246
14/12/2018;3242.484863
15/12/2018;3236.761719
16/12/2018;3252.839111
17/12/2018;3545.864746
18/12/2018;3696.059082
19/12/2018;3745.950684
20/12/2018;4134.441406
21/12/2018;3896.543701
22/12/2018;4014.182617
23/12/2018;3998.980225
24/12/2018;4078.599121
25/12/2018;3815.490723
26/12/2018;3857.297607
27/12/2018;3654.833496
28/12/2018;3923.918701
29/12/2018;3820.408691
30/12/2018;3865.952637
31/12/2018;3742.700439
01/01/2019;3843.52002
02/01/2019;3943.409424
03/01/2019;3836.741211
04/01/2019;3857.717529
05/01/2019;3845.19458
06/01/2019;4076.632568
07/01/2019;4025.248291
08/01/2019;4030.8479
09/01/2019;4035.296387
10/01/2019;3678.924561
11/01/2019;3687.365479
12/01/2019;3661.301025
13/01/2019;3552.953125
14/01/2019;3706.052246
15/01/2019;3630.675293
16/01/2019;3655.006836
17/01/2019;3678.563965
18/01/2019;3657.839355
19/01/2019;3728.568359
20/01/2019;3601.013672
21/01/2019;3576.032471
22/01/2019;3604.577148
23/01/2019;3585.123047
24/01/2019;3600.865479
25/01/2019;3599.765869
26/01/2019;3602.460449
27/01/2019;3583.96582
28/01/2019;3470.450439
29/01/2019;3448.116943
30/01/2019;3486.181641
31/01/2019;3457.792725
01/02/2019;3487.945313
02/02/2019;3521.060791
03/02/2019;3464.013428
04/02/2019;3459.154053
05/02/2019;3466.357422
06/02/2019;3413.767822
07/02/2019;3399.47168
08/02/2019;3666.780273
09/02/2019;3671.203613
10/02/2019;3690.188232
11/02/2019;3648.430664
12/02/2019;3653.528564
13/02/2019;3632.070557
14/02/2019;3616.880859
15/02/2019;3620.810791
16/02/2019;3629.787598
17/02/2019;3673.836182
18/02/2019;3915.714355
19/02/2019;3947.094482
20/02/2019;3999.820557
21/02/2019;3954.118164
22/02/2019;4005.526611
23/02/2019;4142.526855
24/02/2019;3810.42749
25/02/2019;3882.696289
26/02/2019;3854.35791
27/02/2019;3851.047363
28/02/2019;3854.7854
01/03/2019;3859.58374
02/03/2019;3864.415039
03/03/2019;3847.175781
04/03/2019;3761.557129
05/03/2019;3896.375
06/03/2019;3903.942627
07/03/2019;3911.484375
08/03/2019;3901.131592
09/03/2019;3963.313721
10/03/2019;3951.599854
11/03/2019;3905.227295
12/03/2019;3909.15625
13/03/2019;3906.717285
14/03/2019;3924.369141
15/03/2019;3960.911133
16/03/2019;4048.72583
17/03/2019;4025.229004
18/03/2019;4032.507324
19/03/2019;4071.190186
20/03/2019;4087.476318
21/03/2019;4029.326904
22/03/2019;4023.968262
23/03/2019;4035.826416
24/03/2019;4022.168213
25/03/2019;3963.070557
26/03/2019;3985.080811
27/03/2019;4087.066162
28/03/2019;4069.107178
29/03/2019;4098.374512
30/03/2019;4106.660156
31/03/2019;4105.404297
31/03/2019;4158.183105
01/04/2019;4879.87793
02/04/2019;4973.021973
03/04/2019;4922.798828
04/04/2019;5036.681152
05/04/2019;5059.817383
06/04/2019;5198.896973
07/04/2019;5289.770996
08/04/2019;5204.958496
09/04/2019;5324.551758
10/04/2019;5064.487793
11/04/2019;5089.539063
12/04/2019;5096.586426
13/04/2019;5167.722168
14/04/2019;5067.108398
15/04/2019;5235.55957
16/04/2019;5251.937988
17/04/2019;5298.385742
18/04/2019;5303.8125
19/04/2019;5337.88623
20/04/2019;5314.53125
21/04/2019;5399.365234
22/04/2019;5572.362305
23/04/2019;5464.866699
24/04/2019;5210.515625
25/04/2019;5279.348145
26/04/2019;5268.291016
27/04/2019;5285.13916
28/04/2019;5247.352539
29/04/2019;5350.726563
30/04/2019;5402.697266
01/05/2019;5505.283691
02/05/2019;5768.289551
03/05/2019;5831.16748
04/05/2019;5795.708496
05/05/2019;5746.807129
06/05/2019;5829.501465
07/05/2019;5982.45752
08/05/2019;6174.528809
09/05/2019;6378.849121
10/05/2019;7204.771484
11/05/2019;6972.371582
12/05/2019;7814.915039
13/05/2019;7994.416016
14/05/2019;8205.167969
15/05/2019;7884.90918
16/05/2019;7343.895508
17/05/2019;7271.208008
18/05/2019;8197.689453
19/05/2019;7978.309082
20/05/2019;7963.327637
21/05/2019;7680.066406
22/05/2019;7881.84668
23/05/2019;7987.371582
24/05/2019;8052.543945
25/05/2019;8673.21582
26/05/2019;8805.77832
27/05/2019;8719.961914
28/05/2019;8659.487305
29/05/2019;8319.472656
30/05/2019;8574.501953
31/05/2019;8564.016602
01/06/2019;8742.958008
02/06/2019;8208.995117
03/06/2019;7707.770996
04/06/2019;7824.231445
05/06/2019;7822.023438
06/06/2019;8043.951172
07/06/2019;7954.12793
08/06/2019;7688.077148
09/06/2019;8000.32959
10/06/2019;7927.714355
11/06/2019;8145.857422
12/06/2019;8230.923828
13/06/2019;8693.833008
14/06/2019;8838.375
15/06/2019;8994.488281
16/06/2019;9320.352539
17/06/2019;9081.762695
18/06/2019;9273.521484
19/06/2019;9527.160156
20/06/2019;10144.55664
21/06/2019;10701.69141
22/06/2019;10855.37109
23/06/2019;11011.10254
24/06/2019;11790.91699
25/06/2019;13016.23145
26/06/2019;11182.80664
27/06/2019;12407.33203
28/06/2019;11959.37109
29/06/2019;10817.15527
30/06/2019;10583.13477
01/07/2019;10801.67773
02/07/2019;11961.26953
03/07/2019;11215.4375
04/07/2019;10978.45996
05/07/2019;11208.55078
06/07/2019;11450.84668
07/07/2019;12285.95801
08/07/2019;12573.8125
09/07/2019;12156.5127
10/07/2019;11358.66211
11/07/2019;11815.98633
12/07/2019;11392.37891
13/07/2019;10256.05859
14/07/2019;10895.08984
15/07/2019;9477.641602
16/07/2019;9693.802734
17/07/2019;10666.48242
18/07/2019;10530.73242
19/07/2019;10767.13965
20/07/2019;10599.10547
21/07/2019;10343.10645
22/07/2019;9900.767578
23/07/2019;9811.925781
24/07/2019;9911.841797
25/07/2019;9870.303711
26/07/2019;9477.677734
27/07/2019;9552.860352
28/07/2019;9519.145508
29/07/2019;9607.423828
30/07/2019;10085.62793
31/07/2019;10399.66895
01/08/2019;10518.1748
02/08/2019;10821.72656
03/08/2019;10970.18457
04/08/2019;11805.65332
05/08/2019;11478.16895
06/08/2019;11941.96875
07/08/2019;11966.40723
08/08/2019;11862.93652
09/08/2019;11354.02441
10/08/2019;11523.5791
11/08/2019;11382.61621
12/08/2019;10895.83008
13/08/2019;10051.7041
14/08/2019;10311.5459
15/08/2019;10374.33887
16/08/2019;10231.74414
17/08/2019;10345.81055
18/08/2019;10916.05371
19/08/2019;10763.23242
20/08/2019;10138.0498
21/08/2019;10131.05566
22/08/2019;10407.96484
23/08/2019;10159.96094
24/08/2019;10138.51758
25/08/2019;10370.82031
26/08/2019;10185.5
27/08/2019;9754.422852
28/08/2019;9510.200195
29/08/2019;9598.173828
30/08/2019;9630.664063
31/08/2019;9757.970703
01/09/2019;10346.76074
02/09/2019;10623.54004
03/09/2019;10594.49316
04/09/2019;10575.5332
05/09/2019;10353.30273
06/09/2019;10517.25488
07/09/2019;10441.27637
08/09/2019;10334.97461
09/09/2019;10115.97559
10/09/2019;10178.37207
11/09/2019;10410.12695
12/09/2019;10360.54688
13/09/2019;10358.04883
14/09/2019;10347.71289
15/09/2019;10276.79395
16/09/2019;10241.27246
17/09/2019;10198.24805
18/09/2019;10266.41504
19/09/2019;10181.6416
20/09/2019;10019.7168
21/09/2019;10070.39258
22/09/2019;9729.324219
23/09/2019;8620.566406
24/09/2019;8486.993164
25/09/2019;8118.967773
26/09/2019;8251.845703
27/09/2019;8245.915039
28/09/2019;8104.185547
29/09/2019;8293.868164
30/09/2019;8343.276367
01/10/2019;8393.041992
02/10/2019;8259.992188
03/10/2019;8205.939453
04/10/2019;8151.500488
05/10/2019;7988.155762
06/10/2019;8245.623047
07/10/2019;8228.783203
08/10/2019;8595.740234
09/10/2019;8586.473633
10/10/2019;8321.756836
11/10/2019;8336.555664
12/10/2019;8321.005859
13/10/2019;8374.686523
14/10/2019;8205.369141
15/10/2019;8047.526855
16/10/2019;8103.911133
17/10/2019;7973.20752
18/10/2019;7988.560547
19/10/2019;8222.078125
20/10/2019;8243.720703
21/10/2019;8078.203125
22/10/2019;7514.671875
23/10/2019;7493.48877
24/10/2019;8660.700195
25/10/2019;9244.972656
26/10/2019;9551.714844
28/10/2019;9256.148438
29/10/2019;9427.6875
30/10/2019;9205.726563
31/10/2019;9199.584961
01/11/2019;9261.104492
02/11/2019;9324.717773
03/11/2019;9235.354492
04/11/2019;9412.612305
05/11/2019;9342.527344
06/11/2019;9360.879883
07/11/2019;9267.561523
08/11/2019;8804.880859
09/11/2019;8813.582031
10/11/2019;9055.526367
11/11/2019;8757.788086
12/11/2019;8815.662109
13/11/2019;8808.262695
14/11/2019;8708.094727
15/11/2019;8491.992188
16/11/2019;8550.760742
17/11/2019;8577.975586
18/11/2019;8309.286133
19/11/2019;8206.145508
20/11/2019;8027.268066
21/11/2019;7642.75
22/11/2019;7296.577637
23/11/2019;7397.796875
24/11/2019;7047.916992
25/11/2019;7146.133789
26/11/2019;7218.371094
27/11/2019;7531.663574
28/11/2019;7463.105957
29/11/2019;7761.243652
30/11/2019;7569.629883
01/12/2019;7424.29248
02/12/2019;7321.988281
03/12/2019;7320.145508
04/12/2019;7252.034668
05/12/2019;7448.307617
06/12/2019;7546.996582
07/12/2019;7556.237793
08/12/2019;7564.345215
09/12/2019;7400.899414
10/12/2019;7278.119629
11/12/2019;7217.427246
12/12/2019;7243.134277
13/12/2019;7269.68457
14/12/2019;7124.673828
15/12/2019;7152.301758
16/12/2019;6932.480469
17/12/2019;6640.515137
18/12/2019;7276.802734
19/12/2019;7202.844238
20/12/2019;7218.816406
21/12/2019;7191.158691
22/12/2019;7511.588867
23/12/2019;7355.628418
24/12/2019;7322.532227
25/12/2019;7275.155762
26/12/2019;7238.966797
27/12/2019;7290.088379
28/12/2019;7317.990234
29/12/2019;7422.652832
30/12/2019;7292.995117
31/12/2019;7193.599121
01/01/2020;7200.174316
02/01/2020;6985.470215
03/01/2020;7344.884277
04/01/2020;7410.656738
05/01/2020;7411.317383
06/01/2020;7769.219238
07/01/2020;8163.692383
08/01/2020;8079.862793
09/01/2020;7879.071289
10/01/2020;8166.554199
11/01/2020;8037.537598
12/01/2020;8192.494141
13/01/2020;8144.194336
14/01/2020;8827.764648
15/01/2020;8807.010742
16/01/2020;8723.786133
17/01/2020;8929.038086
18/01/2020;8942.808594
19/01/2020;8706.245117
20/01/2020;8657.642578
21/01/2020;8745.894531
22/01/2020;8680.875977
23/01/2020;8406.515625
24/01/2020;8445.43457
25/01/2020;8367.847656
26/01/2020;8596.830078
27/01/2020;8909.819336
28/01/2020;9358.589844
29/01/2020;9316.629883
30/01/2020;9508.993164
31/01/2020;9350.529297
01/02/2020;9392.875
02/02/2020;9344.365234
03/02/2020;9293.521484
04/02/2020;9180.962891
05/02/2020;9613.423828
06/02/2020;9729.801758
07/02/2020;9795.943359
08/02/2020;9865.119141
09/02/2020;10116.67383
10/02/2020;9856.611328
11/02/2020;10208.23633
12/02/2020;10326.05469
13/02/2020;10214.37988
14/02/2020;10312.11621
15/02/2020;9889.424805
16/02/2020;9934.433594
17/02/2020;9690.142578
18/02/2020;10141.99609
19/02/2020;9633.386719
20/02/2020;9608.475586
21/02/2020;9686.441406
22/02/2020;9663.181641
23/02/2020;9924.515625
24/02/2020;9650.174805
25/02/2020;9341.705078
26/02/2020;8820.522461
27/02/2020;8784.494141
28/02/2020;8672.455078
29/02/2020;8599.508789
01/03/2020;8562.454102
02/03/2020;8869.669922
03/03/2020;8787.786133
04/03/2020;8755.246094
05/03/2020;9078.762695
06/03/2020;9122.545898
07/03/2020;8909.954102
08/03/2020;8108.116211
09/03/2020;7923.644531
10/03/2020;7909.729492
11/03/2020;7911.430176
12/03/2020;4970.788086
13/03/2020;5563.707031
14/03/2020;5200.366211
15/03/2020;5392.314941
16/03/2020;5014.47998
17/03/2020;5225.629395
18/03/2020;5238.438477
19/03/2020;6191.192871
20/03/2020;6198.77832
21/03/2020;6185.066406
22/03/2020;5830.254883
23/03/2020;6416.314941
24/03/2020;6734.803711
25/03/2020;6681.062988
26/03/2020;6716.44043
27/03/2020;6469.79834
28/03/2020;6242.193848
29/03/2020;6429.841797
29/03/2020;5922.042969
30/03/2020;6438.644531
31/03/2020;6606.776367
01/04/2020;6793.624512
02/04/2020;6733.387207
03/04/2020;6867.527344
04/04/2020;6791.129395
05/04/2020;7271.78125
06/04/2020;7176.414551
07/04/2020;7334.098633
08/04/2020;7302.089355
09/04/2020;6865.493164
10/04/2020;6859.083008
11/04/2020;6971.091797
12/04/2020;6845.037598
13/04/2020;6842.427734
14/04/2020;6642.109863
15/04/2020;7116.804199
17/04/2020;7257.665039
18/04/2020;7189.424805
19/04/2020;6881.958496
20/04/2020;6880.323242
21/04/2020;7117.20752
22/04/2020;7429.724609
23/04/2020;7550.900879
24/04/2020;7569.936035
25/04/2020;7679.867188
26/04/2020;7795.601074
27/04/2020;7807.058594
28/04/2020;8801.038086
29/04/2020;8658.553711
30/04/2020;8864.766602
01/05/2020;8988.59668
02/05/2020;8897.46875
03/05/2020;8912.654297
04/05/2020;9003.070313
05/05/2020;9268.761719
06/05/2020;9951.518555
07/05/2020;9842.666016
08/05/2020;9593.896484
09/05/2020;8756.430664
10/05/2020;8601.795898
11/05/2020;8804.477539
12/05/2020;9269.987305
13/05/2020;9733.72168
14/05/2020;9328.197266
15/05/2020;9377.013672
16/05/2020;9670.739258
17/05/2020;9726.575195
18/05/2020;9729.038086
19/05/2020;9522.981445
20/05/2020;9081.761719
21/05/2020;9182.577148
22/05/2020;9209.287109
23/05/2020;8790.368164
24/05/2020;8906.93457
25/05/2020;8835.052734
26/05/2020;9181.017578
27/05/2020;9525.750977
28/05/2020;9439.124023
29/05/2020;9700.414063
30/05/2020;9461.058594
31/05/2020;10167.26855
01/06/2020;9529.803711
02/06/2020;9656.717773
03/06/2020;9800.636719
04/06/2020;9665.533203
05/06/2020;9653.679688
06/06/2020;9758.852539
07/06/2020;9771.489258
08/06/2020;9795.700195
09/06/2020;9870.094727
10/06/2020;9321.78125
11/06/2020;9480.84375
12/06/2020;9475.277344
13/06/2020;9386.788086
14/06/2020;9450.702148
15/06/2020;9538.024414
16/06/2020;9480.254883
17/06/2020;9411.84082
18/06/2020;9288.018555
19/06/2020;9332.34082
20/06/2020;9303.629883
21/06/2020;9648.717773
22/06/2020;9629.658203
23/06/2020;9313.610352
24/06/2020;9264.813477
25/06/2020;9162.917969
26/06/2020;9045.390625
27/06/2020;9143.582031
28/06/2020;9190.854492
29/06/2020;9137.993164
30/06/2020;9228.325195
01/07/2020;9123.410156
02/07/2020;9087.303711
03/07/2020;9132.488281
04/07/2020;9073.942383
05/07/2020;9375.474609
06/07/2020;9252.277344
07/07/2020;9428.333008
08/07/2020;9277.967773
09/07/2020;9278.807617
10/07/2020;9240.34668
11/07/2020;9276.5
12/07/2020;9243.614258
13/07/2020;9243.213867
14/07/2020;9192.836914
15/07/2020;9132.227539
16/07/2020;9151.392578
17/07/2020;9159.040039
18/07/2020;9185.817383
19/07/2020;9164.231445
20/07/2020;9374.887695
21/07/2020;9525.363281
22/07/2020;9581.072266
23/07/2020;9536.892578
24/07/2020;9677.113281
25/07/2020;9905.166992
26/07/2020;10990.87305
27/07/2020;10912.82324
28/07/2020;11100.46777
29/07/2020;11111.21387
30/07/2020;11323.4668
31/07/2020;11759.59277
01/08/2020;11053.61426
02/08/2020;11246.34863
03/08/2020;11205.89258
04/08/2020;11747.02246
05/08/2020;11779.77344
06/08/2020;11601.47266
07/08/2020;11754.0459
08/08/2020;11675.73926
09/08/2020;11878.11133
10/08/2020;11410.52539
11/08/2020;11584.93457
12/08/2020;11784.1377
13/08/2020;11768.87109
14/08/2020;11865.69824
15/08/2020;11892.80371
16/08/2020;12254.40234
17/08/2020;11991.2334
18/08/2020;11758.2832
19/08/2020;11878.37207
20/08/2020;11592.48926
